id,image_path,letter_label
1317,handwriting_letters/images/i_1316.png,i
1318,handwriting_letters/images/l_1317.png,l
1319,handwriting_letters/images/y_1318.png,y
1320,handwriting_letters/images/o_1319.png,o
1321,handwriting_letters/images/r_1320.png,r
1322,handwriting_letters/images/f_1321.png,f
1323,handwriting_letters/images/d_1322.png,d
1324,handwriting_letters/images/x_1323.png,x
1325,handwriting_letters/images/m_1324.png,m
1326,handwriting_letters/images/g_1325.png,g
1327,handwriting_letters/images/z_1326.png,z
1328,handwriting_letters/images/s_1327.png,s
1329,handwriting_letters/images/u_1328.png,u
1330,handwriting_letters/images/d_1329.png,d
1331,handwriting_letters/images/z_1330.png,z
1332,handwriting_letters/images/e_1331.png,e
1333,handwriting_letters/images/l_1332.png,l
1334,handwriting_letters/images/f_1333.png,f
1335,handwriting_letters/images/l_1334.png,l
1336,handwriting_letters/images/q_1335.png,q
1337,handwriting_letters/images/j_1336.png,j
1338,handwriting_letters/images/z_1337.png,z
1339,handwriting_letters/images/v_1338.png,v
1340,handwriting_letters/images/n_1339.png,n
1341,handwriting_letters/images/s_1340.png,s
1342,handwriting_letters/images/d_1341.png,d
1343,handwriting_letters/images/u_1342.png,u
1344,handwriting_letters/images/x_1343.png,x
1345,handwriting_letters/images/t_1344.png,t
1346,handwriting_letters/images/p_1345.png,p
1347,handwriting_letters/images/m_1346.png,m
1348,handwriting_letters/images/x_1347.png,x
1349,handwriting_letters/images/j_1348.png,j
1350,handwriting_letters/images/q_1349.png,q
1351,handwriting_letters/images/b_1350.png,b
1352,handwriting_letters/images/q_1351.png,q
1353,handwriting_letters/images/f_1352.png,f
1354,handwriting_letters/images/b_1353.png,b
1355,handwriting_letters/images/v_1354.png,v
1356,handwriting_letters/images/v_1355.png,v
1357,handwriting_letters/images/y_1356.png,y
1358,handwriting_letters/images/d_1357.png,d
1359,handwriting_letters/images/e_1358.png,e
1360,handwriting_letters/images/i_1359.png,i
1361,handwriting_letters/images/b_1360.png,b
1362,handwriting_letters/images/q_1361.png,q
1363,handwriting_letters/images/t_1362.png,t
1364,handwriting_letters/images/v_1363.png,v
1365,handwriting_letters/images/b_1364.png,b
1366,handwriting_letters/images/q_1365.png,q
1367,handwriting_letters/images/k_1366.png,k
1368,handwriting_letters/images/o_1367.png,o
1369,handwriting_letters/images/w_1368.png,w
1370,handwriting_letters/images/k_1369.png,k
1371,handwriting_letters/images/s_1370.png,s
1372,handwriting_letters/images/a_1371.png,a
1373,handwriting_letters/images/r_1372.png,r
1374,handwriting_letters/images/i_1373.png,i
1375,handwriting_letters/images/t_1374.png,t
1376,handwriting_letters/images/l_1375.png,l
1377,handwriting_letters/images/v_1376.png,v
1378,handwriting_letters/images/d_1377.png,d
1379,handwriting_letters/images/e_1378.png,e
1380,handwriting_letters/images/h_1379.png,h
1381,handwriting_letters/images/g_1380.png,g
1382,handwriting_letters/images/d_1381.png,d
1383,handwriting_letters/images/p_1382.png,p
1384,handwriting_letters/images/m_1383.png,m
1385,handwriting_letters/images/p_1384.png,p
1386,handwriting_letters/images/k_1385.png,k
1387,handwriting_letters/images/d_1386.png,d
1388,handwriting_letters/images/s_1387.png,s
1389,handwriting_letters/images/y_1388.png,y
1390,handwriting_letters/images/b_1389.png,b
1391,handwriting_letters/images/v_1390.png,v
1392,handwriting_letters/images/h_1391.png,h
1393,handwriting_letters/images/j_1392.png,j
1394,handwriting_letters/images/p_1393.png,p
1395,handwriting_letters/images/d_1394.png,d
1396,handwriting_letters/images/t_1395.png,t
1397,handwriting_letters/images/g_1396.png,g
1398,handwriting_letters/images/b_1397.png,b
1399,handwriting_letters/images/r_1398.png,r
1400,handwriting_letters/images/c_1399.png,c
1401,handwriting_letters/images/v_1400.png,v
1402,handwriting_letters/images/o_1401.png,o
1403,handwriting_letters/images/n_1402.png,n
1404,handwriting_letters/images/k_1403.png,k
1405,handwriting_letters/images/s_1404.png,s
1406,handwriting_letters/images/q_1405.png,q
1407,handwriting_letters/images/j_1406.png,j
1408,handwriting_letters/images/n_1407.png,n
1409,handwriting_letters/images/k_1408.png,k
1410,handwriting_letters/images/n_1409.png,n
1411,handwriting_letters/images/r_1410.png,r
1412,handwriting_letters/images/s_1411.png,s
1413,handwriting_letters/images/j_1412.png,j
1414,handwriting_letters/images/g_1413.png,g
1415,handwriting_letters/images/p_1414.png,p
1416,handwriting_letters/images/h_1415.png,h
1417,handwriting_letters/images/l_1416.png,l
1418,handwriting_letters/images/x_1417.png,x
1419,handwriting_letters/images/d_1418.png,d
1420,handwriting_letters/images/e_1419.png,e
1421,handwriting_letters/images/l_1420.png,l
1422,handwriting_letters/images/s_1421.png,s
1423,handwriting_letters/images/y_1422.png,y
1424,handwriting_letters/images/h_1423.png,h
1425,handwriting_letters/images/q_1424.png,q
1426,handwriting_letters/images/l_1425.png,l
1427,handwriting_letters/images/f_1426.png,f
1428,handwriting_letters/images/l_1427.png,l
1429,handwriting_letters/images/a_1428.png,a
1430,handwriting_letters/images/v_1429.png,v
1431,handwriting_letters/images/f_1430.png,f
1432,handwriting_letters/images/b_1431.png,b
1433,handwriting_letters/images/k_1432.png,k
1434,handwriting_letters/images/a_1433.png,a
1435,handwriting_letters/images/i_1434.png,i
1436,handwriting_letters/images/h_1435.png,h
1437,handwriting_letters/images/e_1436.png,e
1438,handwriting_letters/images/h_1437.png,h
1439,handwriting_letters/images/r_1438.png,r
1440,handwriting_letters/images/m_1439.png,m
1441,handwriting_letters/images/r_1440.png,r
1442,handwriting_letters/images/h_1441.png,h
1443,handwriting_letters/images/x_1442.png,x
1444,handwriting_letters/images/r_1443.png,r
1445,handwriting_letters/images/o_1444.png,o
1446,handwriting_letters/images/t_1445.png,t
1447,handwriting_letters/images/w_1446.png,w
1448,handwriting_letters/images/q_1447.png,q
1449,handwriting_letters/images/s_1448.png,s
1450,handwriting_letters/images/k_1449.png,k
1451,handwriting_letters/images/s_1450.png,s
1452,handwriting_letters/images/v_1451.png,v
1453,handwriting_letters/images/r_1452.png,r
1454,handwriting_letters/images/r_1453.png,r
1455,handwriting_letters/images/l_1454.png,l
1456,handwriting_letters/images/f_1455.png,f
1457,handwriting_letters/images/v_1456.png,v
1458,handwriting_letters/images/y_1457.png,y
1459,handwriting_letters/images/b_1458.png,b
1460,handwriting_letters/images/n_1459.png,n
1461,handwriting_letters/images/b_1460.png,b
1462,handwriting_letters/images/v_1461.png,v
1463,handwriting_letters/images/y_1462.png,y
1464,handwriting_letters/images/m_1463.png,m
1465,handwriting_letters/images/z_1464.png,z
1466,handwriting_letters/images/d_1465.png,d
1467,handwriting_letters/images/d_1466.png,d
1468,handwriting_letters/images/v_1467.png,v
1469,handwriting_letters/images/u_1468.png,u
1470,handwriting_letters/images/q_1469.png,q
1471,handwriting_letters/images/h_1470.png,h
1472,handwriting_letters/images/c_1471.png,c
1473,handwriting_letters/images/j_1472.png,j
1474,handwriting_letters/images/j_1473.png,j
1475,handwriting_letters/images/d_1474.png,d
1476,handwriting_letters/images/k_1475.png,k
1477,handwriting_letters/images/e_1476.png,e
1478,handwriting_letters/images/s_1477.png,s
1479,handwriting_letters/images/b_1478.png,b
1480,handwriting_letters/images/j_1479.png,j
1481,handwriting_letters/images/c_1480.png,c
1482,handwriting_letters/images/i_1481.png,i
1483,handwriting_letters/images/a_1482.png,a
1484,handwriting_letters/images/x_1483.png,x
1485,handwriting_letters/images/n_1484.png,n
1486,handwriting_letters/images/n_1485.png,n
1487,handwriting_letters/images/d_1486.png,d
1488,handwriting_letters/images/u_1487.png,u
1489,handwriting_letters/images/y_1488.png,y
1490,handwriting_letters/images/l_1489.png,l
1491,handwriting_letters/images/c_1490.png,c
1492,handwriting_letters/images/p_1491.png,p
1493,handwriting_letters/images/l_1492.png,l
1494,handwriting_letters/images/y_1493.png,y
1495,handwriting_letters/images/i_1494.png,i
1496,handwriting_letters/images/e_1495.png,e
1497,handwriting_letters/images/h_1496.png,h
1498,handwriting_letters/images/w_1497.png,w
1499,handwriting_letters/images/l_1498.png,l
1500,handwriting_letters/images/n_1499.png,n
1501,handwriting_letters/images/p_1500.png,p
1502,handwriting_letters/images/f_1501.png,f
1503,handwriting_letters/images/m_1502.png,m
1504,handwriting_letters/images/q_1503.png,q
1505,handwriting_letters/images/k_1504.png,k
1506,handwriting_letters/images/k_1505.png,k
1507,handwriting_letters/images/m_1506.png,m
1508,handwriting_letters/images/d_1507.png,d
1509,handwriting_letters/images/b_1508.png,b
1510,handwriting_letters/images/m_1509.png,m
1511,handwriting_letters/images/g_1510.png,g
1512,handwriting_letters/images/x_1511.png,x
1513,handwriting_letters/images/c_1512.png,c
1514,handwriting_letters/images/h_1513.png,h
1515,handwriting_letters/images/u_1514.png,u
1516,handwriting_letters/images/z_1515.png,z
1517,handwriting_letters/images/u_1516.png,u
1518,handwriting_letters/images/o_1517.png,o
1519,handwriting_letters/images/r_1518.png,r
1520,handwriting_letters/images/q_1519.png,q
1521,handwriting_letters/images/c_1520.png,c
1522,handwriting_letters/images/v_1521.png,v
1523,handwriting_letters/images/l_1522.png,l
1524,handwriting_letters/images/v_1523.png,v
1525,handwriting_letters/images/v_1524.png,v
1526,handwriting_letters/images/w_1525.png,w
1527,handwriting_letters/images/r_1526.png,r
1528,handwriting_letters/images/n_1527.png,n
1529,handwriting_letters/images/m_1528.png,m
1530,handwriting_letters/images/p_1529.png,p
1531,handwriting_letters/images/z_1530.png,z
1532,handwriting_letters/images/q_1531.png,q
1533,handwriting_letters/images/b_1532.png,b
1534,handwriting_letters/images/x_1533.png,x
1535,handwriting_letters/images/a_1534.png,a
1536,handwriting_letters/images/b_1535.png,b
1537,handwriting_letters/images/l_1536.png,l
1538,handwriting_letters/images/g_1537.png,g
1539,handwriting_letters/images/o_1538.png,o
1540,handwriting_letters/images/h_1539.png,h
1541,handwriting_letters/images/k_1540.png,k
1542,handwriting_letters/images/e_1541.png,e
1543,handwriting_letters/images/q_1542.png,q
1544,handwriting_letters/images/w_1543.png,w
1545,handwriting_letters/images/w_1544.png,w
1546,handwriting_letters/images/d_1545.png,d
1547,handwriting_letters/images/c_1546.png,c
1548,handwriting_letters/images/q_1547.png,q
1549,handwriting_letters/images/v_1548.png,v
1550,handwriting_letters/images/b_1549.png,b
1551,handwriting_letters/images/s_1550.png,s
1552,handwriting_letters/images/i_1551.png,i
1553,handwriting_letters/images/j_1552.png,j
1554,handwriting_letters/images/e_1553.png,e
1555,handwriting_letters/images/t_1554.png,t
1556,handwriting_letters/images/y_1555.png,y
1557,handwriting_letters/images/e_1556.png,e
1558,handwriting_letters/images/b_1557.png,b
1559,handwriting_letters/images/d_1558.png,d
1560,handwriting_letters/images/p_1559.png,p
1561,handwriting_letters/images/o_1560.png,o
1562,handwriting_letters/images/g_1561.png,g
1563,handwriting_letters/images/r_1562.png,r
1564,handwriting_letters/images/j_1563.png,j
1565,handwriting_letters/images/t_1564.png,t
1566,handwriting_letters/images/f_1565.png,f
1567,handwriting_letters/images/j_1566.png,j
1568,handwriting_letters/images/c_1567.png,c
1569,handwriting_letters/images/l_1568.png,l
1570,handwriting_letters/images/l_1569.png,l
1571,handwriting_letters/images/r_1570.png,r
1572,handwriting_letters/images/u_1571.png,u
1573,handwriting_letters/images/e_1572.png,e
1574,handwriting_letters/images/t_1573.png,t
1575,handwriting_letters/images/x_1574.png,x
1576,handwriting_letters/images/q_1575.png,q
1577,handwriting_letters/images/o_1576.png,o
1578,handwriting_letters/images/w_1577.png,w
1579,handwriting_letters/images/i_1578.png,i
1580,handwriting_letters/images/q_1579.png,q
1581,handwriting_letters/images/r_1580.png,r
1582,handwriting_letters/images/x_1581.png,x
1583,handwriting_letters/images/r_1582.png,r
1584,handwriting_letters/images/c_1583.png,c
1585,handwriting_letters/images/d_1584.png,d
1586,handwriting_letters/images/g_1585.png,g
1587,handwriting_letters/images/l_1586.png,l
1588,handwriting_letters/images/c_1587.png,c
1589,handwriting_letters/images/q_1588.png,q
1590,handwriting_letters/images/g_1589.png,g
1591,handwriting_letters/images/v_1590.png,v
1592,handwriting_letters/images/y_1591.png,y
1593,handwriting_letters/images/h_1592.png,h
1594,handwriting_letters/images/l_1593.png,l
1595,handwriting_letters/images/n_1594.png,n
1596,handwriting_letters/images/y_1595.png,y
1597,handwriting_letters/images/w_1596.png,w
1598,handwriting_letters/images/o_1597.png,o
1599,handwriting_letters/images/i_1598.png,i
1600,handwriting_letters/images/t_1599.png,t
1601,handwriting_letters/images/t_1600.png,t
1602,handwriting_letters/images/h_1601.png,h
1603,handwriting_letters/images/v_1602.png,v
1604,handwriting_letters/images/x_1603.png,x
1605,handwriting_letters/images/y_1604.png,y
1606,handwriting_letters/images/t_1605.png,t
1607,handwriting_letters/images/n_1606.png,n
1608,handwriting_letters/images/e_1607.png,e
1609,handwriting_letters/images/m_1608.png,m
1610,handwriting_letters/images/h_1609.png,h
1611,handwriting_letters/images/r_1610.png,r
1612,handwriting_letters/images/o_1611.png,o
1613,handwriting_letters/images/f_1612.png,f
1614,handwriting_letters/images/o_1613.png,o
1615,handwriting_letters/images/h_1614.png,h
1616,handwriting_letters/images/t_1615.png,t
1617,handwriting_letters/images/b_1616.png,b
1618,handwriting_letters/images/b_1617.png,b
1619,handwriting_letters/images/a_1618.png,a
1620,handwriting_letters/images/u_1619.png,u
1621,handwriting_letters/images/o_1620.png,o
1622,handwriting_letters/images/o_1621.png,o
1623,handwriting_letters/images/j_1622.png,j
1624,handwriting_letters/images/o_1623.png,o
1625,handwriting_letters/images/d_1624.png,d
1626,handwriting_letters/images/d_1625.png,d
1627,handwriting_letters/images/g_1626.png,g
1628,handwriting_letters/images/a_1627.png,a
1629,handwriting_letters/images/t_1628.png,t
1630,handwriting_letters/images/l_1629.png,l
1631,handwriting_letters/images/a_1630.png,a
1632,handwriting_letters/images/u_1631.png,u
1633,handwriting_letters/images/w_1632.png,w
1634,handwriting_letters/images/l_1633.png,l
1635,handwriting_letters/images/n_1634.png,n
1636,handwriting_letters/images/h_1635.png,h
1637,handwriting_letters/images/f_1636.png,f
1638,handwriting_letters/images/b_1637.png,b
1639,handwriting_letters/images/f_1638.png,f
1640,handwriting_letters/images/p_1639.png,p
1641,handwriting_letters/images/l_1640.png,l
1642,handwriting_letters/images/q_1641.png,q
1643,handwriting_letters/images/t_1642.png,t
1644,handwriting_letters/images/z_1643.png,z
1645,handwriting_letters/images/v_1644.png,v
1646,handwriting_letters/images/i_1645.png,i
1647,handwriting_letters/images/c_1646.png,c
1648,handwriting_letters/images/e_1647.png,e
1649,handwriting_letters/images/u_1648.png,u
1650,handwriting_letters/images/p_1649.png,p
1651,handwriting_letters/images/s_1650.png,s
1652,handwriting_letters/images/h_1651.png,h
1653,handwriting_letters/images/x_1652.png,x
1654,handwriting_letters/images/e_1653.png,e
1655,handwriting_letters/images/h_1654.png,h
1656,handwriting_letters/images/e_1655.png,e
1657,handwriting_letters/images/z_1656.png,z
1658,handwriting_letters/images/s_1657.png,s
1659,handwriting_letters/images/t_1658.png,t
1660,handwriting_letters/images/k_1659.png,k
1661,handwriting_letters/images/w_1660.png,w
1662,handwriting_letters/images/r_1661.png,r
1663,handwriting_letters/images/s_1662.png,s
1664,handwriting_letters/images/z_1663.png,z
1665,handwriting_letters/images/t_1664.png,t
1666,handwriting_letters/images/c_1665.png,c
1667,handwriting_letters/images/j_1666.png,j
1668,handwriting_letters/images/z_1667.png,z
1669,handwriting_letters/images/i_1668.png,i
1670,handwriting_letters/images/m_1669.png,m
1671,handwriting_letters/images/m_1670.png,m
1672,handwriting_letters/images/d_1671.png,d
1673,handwriting_letters/images/r_1672.png,r
1674,handwriting_letters/images/m_1673.png,m
1675,handwriting_letters/images/k_1674.png,k
1676,handwriting_letters/images/c_1675.png,c
1677,handwriting_letters/images/j_1676.png,j
1678,handwriting_letters/images/o_1677.png,o
1679,handwriting_letters/images/t_1678.png,t
1680,handwriting_letters/images/z_1679.png,z
1681,handwriting_letters/images/g_1680.png,g
1682,handwriting_letters/images/c_1681.png,c
1683,handwriting_letters/images/c_1682.png,c
1684,handwriting_letters/images/k_1683.png,k
1685,handwriting_letters/images/c_1684.png,c
1686,handwriting_letters/images/p_1685.png,p
1687,handwriting_letters/images/k_1686.png,k
1688,handwriting_letters/images/s_1687.png,s
1689,handwriting_letters/images/q_1688.png,q
1690,handwriting_letters/images/y_1689.png,y
1691,handwriting_letters/images/i_1690.png,i
1692,handwriting_letters/images/l_1691.png,l
1693,handwriting_letters/images/h_1692.png,h
1694,handwriting_letters/images/y_1693.png,y
1695,handwriting_letters/images/y_1694.png,y
1696,handwriting_letters/images/w_1695.png,w
1697,handwriting_letters/images/d_1696.png,d
1698,handwriting_letters/images/g_1697.png,g
1699,handwriting_letters/images/o_1698.png,o
1700,handwriting_letters/images/l_1699.png,l
1701,handwriting_letters/images/a_1700.png,a
1702,handwriting_letters/images/s_1701.png,s
1703,handwriting_letters/images/e_1702.png,e
1704,handwriting_letters/images/e_1703.png,e
1705,handwriting_letters/images/a_1704.png,a
1706,handwriting_letters/images/q_1705.png,q
1707,handwriting_letters/images/s_1706.png,s
1708,handwriting_letters/images/a_1707.png,a
1709,handwriting_letters/images/m_1708.png,m
1710,handwriting_letters/images/x_1709.png,x
1711,handwriting_letters/images/g_1710.png,g
1712,handwriting_letters/images/e_1711.png,e
1713,handwriting_letters/images/h_1712.png,h
1714,handwriting_letters/images/l_1713.png,l
1715,handwriting_letters/images/r_1714.png,r
1716,handwriting_letters/images/z_1715.png,z
1717,handwriting_letters/images/s_1716.png,s
1718,handwriting_letters/images/i_1717.png,i
1719,handwriting_letters/images/r_1718.png,r
1720,handwriting_letters/images/w_1719.png,w
1721,handwriting_letters/images/f_1720.png,f
1722,handwriting_letters/images/h_1721.png,h
1723,handwriting_letters/images/v_1722.png,v
1724,handwriting_letters/images/y_1723.png,y
1725,handwriting_letters/images/o_1724.png,o
1726,handwriting_letters/images/u_1725.png,u
1727,handwriting_letters/images/s_1726.png,s
1728,handwriting_letters/images/j_1727.png,j
1729,handwriting_letters/images/b_1728.png,b
1730,handwriting_letters/images/i_1729.png,i
1731,handwriting_letters/images/f_1730.png,f
1732,handwriting_letters/images/d_1731.png,d
1733,handwriting_letters/images/f_1732.png,f
1734,handwriting_letters/images/v_1733.png,v
1735,handwriting_letters/images/h_1734.png,h
1736,handwriting_letters/images/a_1735.png,a
1737,handwriting_letters/images/y_1736.png,y
1738,handwriting_letters/images/k_1737.png,k
1739,handwriting_letters/images/b_1738.png,b
1740,handwriting_letters/images/t_1739.png,t
1741,handwriting_letters/images/r_1740.png,r
1742,handwriting_letters/images/z_1741.png,z
1743,handwriting_letters/images/z_1742.png,z
1744,handwriting_letters/images/d_1743.png,d
1745,handwriting_letters/images/i_1744.png,i
1746,handwriting_letters/images/r_1745.png,r
1747,handwriting_letters/images/v_1746.png,v
1748,handwriting_letters/images/c_1747.png,c
1749,handwriting_letters/images/w_1748.png,w
1750,handwriting_letters/images/z_1749.png,z
1751,handwriting_letters/images/u_1750.png,u
1752,handwriting_letters/images/b_1751.png,b
1753,handwriting_letters/images/e_1752.png,e
1754,handwriting_letters/images/m_1753.png,m
1755,handwriting_letters/images/i_1754.png,i
1756,handwriting_letters/images/r_1755.png,r
1757,handwriting_letters/images/o_1756.png,o
1758,handwriting_letters/images/p_1757.png,p
1759,handwriting_letters/images/x_1758.png,x
1760,handwriting_letters/images/u_1759.png,u
1761,handwriting_letters/images/m_1760.png,m
1762,handwriting_letters/images/x_1761.png,x
1763,handwriting_letters/images/j_1762.png,j
1764,handwriting_letters/images/a_1763.png,a
1765,handwriting_letters/images/q_1764.png,q
1766,handwriting_letters/images/p_1765.png,p
1767,handwriting_letters/images/l_1766.png,l
1768,handwriting_letters/images/a_1767.png,a
1769,handwriting_letters/images/g_1768.png,g
1770,handwriting_letters/images/u_1769.png,u
1771,handwriting_letters/images/w_1770.png,w
1772,handwriting_letters/images/h_1771.png,h
1773,handwriting_letters/images/g_1772.png,g
1774,handwriting_letters/images/v_1773.png,v
1775,handwriting_letters/images/r_1774.png,r
1776,handwriting_letters/images/y_1775.png,y
1777,handwriting_letters/images/x_1776.png,x
1778,handwriting_letters/images/j_1777.png,j
1779,handwriting_letters/images/w_1778.png,w
1780,handwriting_letters/images/t_1779.png,t
1781,handwriting_letters/images/q_1780.png,q
1782,handwriting_letters/images/w_1781.png,w
1783,handwriting_letters/images/t_1782.png,t
1784,handwriting_letters/images/i_1783.png,i
1785,handwriting_letters/images/w_1784.png,w
1786,handwriting_letters/images/r_1785.png,r
1787,handwriting_letters/images/i_1786.png,i
1788,handwriting_letters/images/a_1787.png,a
1789,handwriting_letters/images/c_1788.png,c
1790,handwriting_letters/images/a_1789.png,a
1791,handwriting_letters/images/q_1790.png,q
1792,handwriting_letters/images/c_1791.png,c
1793,handwriting_letters/images/n_1792.png,n
1794,handwriting_letters/images/p_1793.png,p
1795,handwriting_letters/images/v_1794.png,v
1796,handwriting_letters/images/l_1795.png,l
1797,handwriting_letters/images/b_1796.png,b
1798,handwriting_letters/images/h_1797.png,h
1799,handwriting_letters/images/p_1798.png,p
1800,handwriting_letters/images/l_1799.png,l
1801,handwriting_letters/images/p_1800.png,p
1802,handwriting_letters/images/n_1801.png,n
1803,handwriting_letters/images/j_1802.png,j
1804,handwriting_letters/images/v_1803.png,v
1805,handwriting_letters/images/c_1804.png,c
1806,handwriting_letters/images/s_1805.png,s
1807,handwriting_letters/images/j_1806.png,j
1808,handwriting_letters/images/c_1807.png,c
1809,handwriting_letters/images/m_1808.png,m
1810,handwriting_letters/images/a_1809.png,a
1811,handwriting_letters/images/r_1810.png,r
1812,handwriting_letters/images/n_1811.png,n
1813,handwriting_letters/images/y_1812.png,y
1814,handwriting_letters/images/q_1813.png,q
1815,handwriting_letters/images/q_1814.png,q
1816,handwriting_letters/images/k_1815.png,k
1817,handwriting_letters/images/k_1816.png,k
1818,handwriting_letters/images/g_1817.png,g
1819,handwriting_letters/images/s_1818.png,s
1820,handwriting_letters/images/s_1819.png,s
1821,handwriting_letters/images/b_1820.png,b
1822,handwriting_letters/images/v_1821.png,v
1823,handwriting_letters/images/t_1822.png,t
1824,handwriting_letters/images/o_1823.png,o
1825,handwriting_letters/images/y_1824.png,y
1826,handwriting_letters/images/j_1825.png,j
1827,handwriting_letters/images/t_1826.png,t
1828,handwriting_letters/images/h_1827.png,h
1829,handwriting_letters/images/o_1828.png,o
1830,handwriting_letters/images/b_1829.png,b
1831,handwriting_letters/images/l_1830.png,l
1832,handwriting_letters/images/z_1831.png,z
1833,handwriting_letters/images/t_1832.png,t
1834,handwriting_letters/images/g_1833.png,g
1835,handwriting_letters/images/z_1834.png,z
1836,handwriting_letters/images/f_1835.png,f
1837,handwriting_letters/images/k_1836.png,k
1838,handwriting_letters/images/e_1837.png,e
1839,handwriting_letters/images/z_1838.png,z
1840,handwriting_letters/images/h_1839.png,h
1841,handwriting_letters/images/o_1840.png,o
1842,handwriting_letters/images/f_1841.png,f
1843,handwriting_letters/images/m_1842.png,m
1844,handwriting_letters/images/k_1843.png,k
1845,handwriting_letters/images/k_1844.png,k
1846,handwriting_letters/images/x_1845.png,x
1847,handwriting_letters/images/w_1846.png,w
1848,handwriting_letters/images/b_1847.png,b
1849,handwriting_letters/images/v_1848.png,v
1850,handwriting_letters/images/i_1849.png,i
1851,handwriting_letters/images/k_1850.png,k
1852,handwriting_letters/images/d_1851.png,d
1853,handwriting_letters/images/l_1852.png,l
1854,handwriting_letters/images/r_1853.png,r
1855,handwriting_letters/images/e_1854.png,e
1856,handwriting_letters/images/h_1855.png,h
1857,handwriting_letters/images/f_1856.png,f
1858,handwriting_letters/images/n_1857.png,n
1859,handwriting_letters/images/u_1858.png,u
1860,handwriting_letters/images/h_1859.png,h
1861,handwriting_letters/images/e_1860.png,e
1862,handwriting_letters/images/d_1861.png,d
1863,handwriting_letters/images/j_1862.png,j
1864,handwriting_letters/images/u_1863.png,u
1865,handwriting_letters/images/j_1864.png,j
1866,handwriting_letters/images/k_1865.png,k
1867,handwriting_letters/images/t_1866.png,t
1868,handwriting_letters/images/d_1867.png,d
1869,handwriting_letters/images/o_1868.png,o
1870,handwriting_letters/images/k_1869.png,k
1871,handwriting_letters/images/g_1870.png,g
1872,handwriting_letters/images/n_1871.png,n
1873,handwriting_letters/images/m_1872.png,m
1874,handwriting_letters/images/y_1873.png,y
1875,handwriting_letters/images/c_1874.png,c
1876,handwriting_letters/images/v_1875.png,v
1877,handwriting_letters/images/f_1876.png,f
1878,handwriting_letters/images/n_1877.png,n
1879,handwriting_letters/images/t_1878.png,t
1880,handwriting_letters/images/r_1879.png,r
1881,handwriting_letters/images/q_1880.png,q
1882,handwriting_letters/images/i_1881.png,i
1883,handwriting_letters/images/p_1882.png,p
1884,handwriting_letters/images/p_1883.png,p
1885,handwriting_letters/images/a_1884.png,a
1886,handwriting_letters/images/l_1885.png,l
1887,handwriting_letters/images/o_1886.png,o
1888,handwriting_letters/images/w_1887.png,w
1889,handwriting_letters/images/d_1888.png,d
1890,handwriting_letters/images/f_1889.png,f
1891,handwriting_letters/images/o_1890.png,o
1892,handwriting_letters/images/s_1891.png,s
1893,handwriting_letters/images/n_1892.png,n
1894,handwriting_letters/images/v_1893.png,v
1895,handwriting_letters/images/o_1894.png,o
1896,handwriting_letters/images/c_1895.png,c
1897,handwriting_letters/images/p_1896.png,p
1898,handwriting_letters/images/s_1897.png,s
1899,handwriting_letters/images/i_1898.png,i
1900,handwriting_letters/images/m_1899.png,m
1901,handwriting_letters/images/e_1900.png,e
1902,handwriting_letters/images/g_1901.png,g
1903,handwriting_letters/images/d_1902.png,d
1904,handwriting_letters/images/u_1903.png,u
1905,handwriting_letters/images/m_1904.png,m
1906,handwriting_letters/images/x_1905.png,x
1907,handwriting_letters/images/u_1906.png,u
1908,handwriting_letters/images/r_1907.png,r
1909,handwriting_letters/images/e_1908.png,e
1910,handwriting_letters/images/w_1909.png,w
1911,handwriting_letters/images/d_1910.png,d
1912,handwriting_letters/images/m_1911.png,m
1913,handwriting_letters/images/m_1912.png,m
1914,handwriting_letters/images/a_1913.png,a
1915,handwriting_letters/images/s_1914.png,s
1916,handwriting_letters/images/x_1915.png,x
1917,handwriting_letters/images/z_1916.png,z
1918,handwriting_letters/images/a_1917.png,a
1919,handwriting_letters/images/j_1918.png,j
1920,handwriting_letters/images/n_1919.png,n
1921,handwriting_letters/images/w_1920.png,w
1922,handwriting_letters/images/s_1921.png,s
1923,handwriting_letters/images/b_1922.png,b
1924,handwriting_letters/images/n_1923.png,n
1925,handwriting_letters/images/k_1924.png,k
1926,handwriting_letters/images/c_1925.png,c
1927,handwriting_letters/images/m_1926.png,m
1928,handwriting_letters/images/g_1927.png,g
1929,handwriting_letters/images/m_1928.png,m
1930,handwriting_letters/images/x_1929.png,x
1931,handwriting_letters/images/s_1930.png,s
1932,handwriting_letters/images/e_1931.png,e
1933,handwriting_letters/images/q_1932.png,q
1934,handwriting_letters/images/f_1933.png,f
1935,handwriting_letters/images/r_1934.png,r
1936,handwriting_letters/images/m_1935.png,m
1937,handwriting_letters/images/d_1936.png,d
1938,handwriting_letters/images/n_1937.png,n
1939,handwriting_letters/images/f_1938.png,f
1940,handwriting_letters/images/c_1939.png,c
1941,handwriting_letters/images/s_1940.png,s
1942,handwriting_letters/images/v_1941.png,v
1943,handwriting_letters/images/v_1942.png,v
1944,handwriting_letters/images/t_1943.png,t
1945,handwriting_letters/images/e_1944.png,e
1946,handwriting_letters/images/i_1945.png,i
1947,handwriting_letters/images/k_1946.png,k
1948,handwriting_letters/images/v_1947.png,v
1949,handwriting_letters/images/b_1948.png,b
1950,handwriting_letters/images/n_1949.png,n
1951,handwriting_letters/images/j_1950.png,j
